ID,FIA_0010,FIA_0011,FIA_0012,FIA_0015,FIA_0016,FIA_0017,FIA_0018,FIA_0019,FIA_0020,FIA_0021,FIA_0022,FIA_0041,FIA_0042,FIA_0043,FIA_0051,FIA_0057,FIA_0059,FIA_0061,FIA_0062,FIA_0063,FIA_0064,FIA_0065,FIA_0066,FIA_0067,FIA_0068,FIA_0069,FIA_0070,FIA_0071,FIA_0072,FIA_0073,FIA_0081,FIA_0091,FIA_0093,FIA_0094,FIA_0095,FIA_0096,FIA_0097,FIA_0098,FIA_0101,FIA_0102,FIA_0103,FIA_0105,FIA_0106,FIA_0107,FIA_0108,FIA_0109,FIA_0110,FIA_0111,FIA_0112,FIA_0113,FIA_0114,FIA_0115,FIA_0116,FIA_0117,FIA_0118,FIA_0119,FIA_0120,FIA_0121,FIA_0122,FIA_0123,FIA_0124,FIA_0125,FIA_0126,FIA_0127,FIA_0128,FIA_0129,FIA_0130,FIA_0131,FIA_0132,FIA_0133,FIA_0134,FIA_0135,FIA_0136,FIA_0140,FIA_0142,FIA_0143,FIA_0201,FIA_0202,FIA_0211,FIA_0212,FIA_0221,FIA_0222,FIA_0230,FIA_0241,FIA_0242,FIA_0250,FIA_0260,FIA_0261,FIA_0262,FIA_0263,FIA_0264,FIA_0310,FIA_0311,FIA_0312,FIA_0313,FIA_0314,FIA_0315,FIA_0316,FIA_0317,FIA_0318,FIA_0319,FIA_0320,FIA_0321,FIA_0322,FIA_0323,FIA_0330,FIA_0331,FIA_0332,FIA_0334,FIA_0341,FIA_0345,FIA_0351,FIA_0352,FIA_0355,FIA_0356,FIA_0361,FIA_0367,FIA_0370,FIA_0371,FIA_0372,FIA_0373,FIA_0374,FIA_0375,FIA_0378,FIA_0379,FIA_0381,FIA_0391,FIA_0400,FIA_0401,FIA_0402,FIA_0403,FIA_0404,FIA_0405,FIA_0406,FIA_0407,FIA_0408,FIA_0409,FIA_0410,FIA_0421,FIA_0422,FIA_0431,FIA_0450,FIA_0451,FIA_0452,FIA_0460,FIA_0461,FIA_0462,FIA_0463,FIA_0471,FIA_0475,FIA_0481,FIA_0491,FIA_0492,FIA_0500,FIA_0501,FIA_0502,FIA_0510,FIA_0521,FIA_0531,FIA_0540,FIA_0541,FIA_0542,FIA_0543,FIA_0544,FIA_0545,FIA_0546,FIA_0547,FIA_0548,FIA_0551,FIA_0552,FIA_0555,FIA_0571,FIA_0580,FIA_0591,FIA_0600,FIA_0601,FIA_0602,FIA_0611,FIA_0621,FIA_0631,FIA_0641,FIA_0650,FIA_0651,FIA_0652,FIA_0653,FIA_0654,FIA_0655,FIA_0660,FIA_0680,FIA_0681,FIA_0682,FIA_0691,FIA_0692,FIA_0693,FIA_0694,FIA_0701,FIA_0711,FIA_0712,FIA_0721,FIA_0722,FIA_0730,FIA_0729,FIA_0740,FIA_0741,FIA_0742,FIA_0743,FIA_0744,FIA_0745,FIA_0746,FIA_0747,FIA_0748,FIA_074x,FIA_0749,FIA_0752,FIA_0755,FIA_0756,FIA_0757,FIA_0758,FIA_0760,FIA_0761,FIA_0762,FIA_0763,FIA_0766,FIA_0800,FIA_0801,FIA_0802,FIA_0803,FIA_0804,FIA_0805,FIA_0806,FIA_0807,FIA_0808,FIA_0809,FIA_0810,FIA_0811,FIA_0812,FIA_0813,FIA_0814,FIA_0815,FIA_0816,FIA_0817,FIA_0818,FIA_0819,FIA_0820,FIA_0821,FIA_0822,FIA_0823,FIA_0824,FIA_0825,FIA_0826,FIA_0827,FIA_0828,FIA_0829,FIA_0830,FIA_0831,FIA_0832,FIA_0833,FIA_0834,FIA_0835,FIA_0836,FIA_0837,FIA_0838,FIA_0839,FIA_0840,FIA_0841,FIA_0842,FIA_0843,FIA_0844,FIA_0850,FIA_0901,FIA_0902,FIA_0919,FIA_0920,FIA_0921,FIA_0922,FIA_0927,FIA_0931,FIA_0935,FIA_0950,FIA_0951,FIA_0952,FIA_0953,FIA_0970,FIA_0971,FIA_0972,FIA_0973,FIA_0974,FIA_0975,FIA_0976,FIA_0977,FIA_0981,FIA_0989,FIA_0992,FIA_0993,FIA_0994,FIA_0995,FIA_0996,FIA_0997
8732,0,0,5216347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784495,0,0,0,0,0,1784235,7816984,0,0,0,0,0,0,3546426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4788212,0,0,0,5610941,11961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4967654,0,0,0,0,0,0,0,0,0,0,74878.18129,0,0,3305754.193,85880.70002,1571398.53,4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284580,0,0,0,7174602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512600.399,190029.2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,0,0,0,0,0,0,0,2220.121179,0,0,0,0,0,0,0,1427810,0,1262149,0,0,19757811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,151839,0,0,0,0,0,0,0,33618.30925,0,0,0,108010.1301,0,2715.537273,6066.054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9271.887215,0,0,0,0,0,0,40291.38674,17784.96575,0,0,0,0,0,0,0,0,0,24826.91024,0,0,0,10956.67775
8733,0,0,5216347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784495,0,0,0,0,0,1784235,7816984,0,0,0,0,0,0,3546426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4788212,0,0,0,5610941,11961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4967654,0,0,0,0,0,0,0,0,0,0,74878.18129,0,0,3305754.193,85880.70002,1571398.53,4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284580,0,0,0,7174602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512600.399,190029.2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,0,0,0,0,0,0,0,2220.121179,0,0,0,0,0,0,0,1427810,0,1262149,0,0,19757811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,151839,0,0,0,0,0,0,0,33618.30925,0,0,0,108010.1301,0,2715.537273,6066.054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9271.887215,0,0,0,0,0,0,40291.38674,17784.96575,0,0,0,0,0,0,0,0,0,24826.91024,0,0,0,10956.67775
9719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15002085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53439023,0,0,0,0,0,0,0,0,0,0,0,11565364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20324.60048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790.897893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175613.7084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28512.33408,0,0,0,0,4227.544842,0,0,0,0,31663.44125,0,2775.549137,24714.43821,0,0,0,0,0,0,0,0,0,0,0
8542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3813.041137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252187.4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27967.74045,0,0,0,0,0,0,0,0,0,0,0,1326.176551,0,0,0,0,0,0,0,0,0,0,0,0
8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387.134396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157880.6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38004.83189,0,0,0,0,5635.004507,0,0,0,0,2894.645093,0,830.2458706,0,0,0,0,0,0,0,0,0,0,0,0
8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100127.7655,0,3900.931356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19264.16746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209798.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22869.57042,0,0,0,3720.85689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120608.1393,0,0,0,0,0,0,33970.79642,0,0,0,72103.65384,93587.51509,0,0,0,0,0,0,0,0,0,0,1685.461308,0,0,3490.475713,0,0,0,0,0,0,0,0,0,0,0,26234.32468,0,3216.375586,30089.16499,0,0,0,0,0,0,0,0,0,0,2633.565939
8553,0,0,16437.29705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.7912,0,0,0,0,0,3051.08295,16843.85513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146689.556,0,0,4370.783366,0,23187.12113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.568266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8407.274914,130823.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556.236098,0,0,0,0,0,0,2206.876873,125073.1898,102314.8566,6137.989119,0,0,472264.9017,0,0,0,0,0,0,0,0,0,0,1849.56639,0,0,0,0,315.6922401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447256.2751,0,0,0,0,0,0,0,175728.38,0,3730.872455,93672.88719,129046.3019,0,66155.28221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8408.775119,0,0,0,0,0,0,23600.19704,9858.252405,0,0,3350.482164,0,0,0,0,0,4056.570897,0,0,0,0,0
8554,0,0,22275.19109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14359.00763,0,0,0,0,0,4134.709955,22826.14293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122365.6008,0,0,5923.117067,0,31422.29239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.651857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11393.21475,98462.37995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222.186209,0,0,0,0,0,0,2990.674435,177415.3502,28293.88173,8317.966154,0,0,730523.1468,0,0,0,0,0,0,0,0,0,0,2506.461047,0,0,0,0,427.8139497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468873.424,0,0,0,0,0,0,0,290458.5237,0,5055.934478,132209.2834,216937.6354,0,96039.37513,0,0,0,0,0,0,0,0,0,0,0,3125.630733,0,0,0,11395.24777,0,0,0,0,0,0,50214.8644,34533.57053,1768.935948,0,11187.907,0,0,0,0,0,5497.308445,0,0,0,0,377.2576523
8555,0,0,22275.19109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14359.00763,0,0,0,0,0,4134.709955,22826.14293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122365.6008,0,0,5923.117067,0,31422.29239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.651857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11393.21475,98462.37995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222.186209,0,0,0,0,0,0,2990.674435,177415.3502,28293.88173,8317.966154,0,0,730523.1468,0,0,0,0,0,0,0,0,0,0,2506.461047,0,0,0,0,427.8139497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468873.424,0,0,0,0,0,0,0,290458.5237,0,5055.934478,132209.2834,216937.6354,0,96039.37513,0,0,0,0,0,0,0,0,0,0,0,3125.630733,0,0,0,11395.24777,0,0,0,0,0,0,50214.8644,34533.57053,1768.935948,0,11187.907,0,0,0,0,0,5497.308445,0,0,0,0,377.2576523
8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819.51972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124339.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47717.56113,359757.217,0,0,0,67824.01353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139885.3532,0,0,0,0,0,0,0,0,0,0,0,563393.2214,0,107335.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8584.696988
8551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22387.50582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94988.30658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34845.76894,262712.858,0,0,0,49528.5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205414.7147,0,0,0,0,0,0,24359.11723,0,0,0,27332.12705,518592.4897,0,94273.31524,0,0,0,0,0,0,0,0,0,0,0,2859.602998,0,0,0,0,0,0,0,0,0,0,23138.24953,28494.13313,4395.444762,0,7314.538924,0,0,0,0,0,0,0,0,0,0,6268.97856
8552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92061.72696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121353.1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105170.4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249911.936,0,0,0,0,0,0,17942.75936,0,0,0,20132.65808,320520.1947,0,69441.08003,0,0,0,0,0,0,0,0,0,0,0,2106.364035,0,0,0,0,0,0,0,0,0,0,17043.47654,22612.22932,3237.654586,0,5387.839406,0,0,0,0,0,0,0,0,0,0,0
8212,0,0,512084.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.622874,995455.1285,0,0,0,0,0,251068.3233,304049.2064,0,0,0,0,0,0,637894.4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756465.1151,0,0,0,397389.7434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217527.611,0,0,0,0,0,0,0,0,0,0,41572.6334,0,0,165155.6873,7274.840213,754022.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4963.140033,0,0,0,895626.4417,0,0,0,5183.078142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021063.059,266051.9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22174.09493,0,0,0,0,0,0,0,823759.9099,90.80306864,364817.8549,0,0,4254484.161,0,0,0,0,0,0,0,0,0,136.6993297,2845.397837,2928.067067,0,0,0,1569.62424,0,0,0,0,0,0,18339.68019,0,0,0,0,0,0,0,0,0,0,0,0,0,1195255.881,0,0,0,0,0,0,0,26812.88921,581.5124579,223689.0109,3287.230833,59635.24631,0,54948.42864,0,0,0,0,0,0,0,0,687.0642623,0,0,918.9097985,0,393.5094973,0,3866.579883,0,0,172189.4336,2266.122694,0,0,19945.67853,152770.4987,0,0,76818.79186,0,2740.797065,0,0,0,934.1041761,0,0,0,0,3079.983687
8213,0,0,1205185.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.6247391,1456112.444,0,0,0,0,0,399109.4411,712911.7304,0,0,0,0,0,0,919462.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887563.15,0,0,0,797469.6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380412.012,0,0,0,0,0,0,0,0,0,0,15521.25782,0,0,699416.1028,110761.2479,1055760.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34550.21621,0,0,0,2208003.551,0,0,0,4367.501255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004101.503,371106.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12680.77989,0,0,0,0,0,0,0,1112086.633,0,638373.5523,0,0,6912138.031,0,0,0,0,0,0,0,0,0,637.9547315,1985.654903,5791.357977,0,0,0,44328.52636,0,0,0,0,0,0,8031.75888,0,0,0,0,0,0,0,0,0,0,0,0,0,905758.4156,0,0,0,0,0,0,0,96798.74242,0,249569.7696,11.02289468,15652.86554,0,33985.6997,14237.00884,0,0,0,0,0,0,0,0,0,0,0,0,43142.14904,0,0,0,0,223312.4982,0,0,0,0,132721.5018,0,0,59720.23956,0,2071.617003,0,0,0,0,0,0,0,0,2491.310025
8384,0,0,426199.5421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311.171553,935527.8219,0,0,0,0,0,227444.6286,294072.0434,0,0,0,0,0,0,407733.2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427549.5986,0,0,0,319079.9139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290774.132,0,0,0,0,0,0,0,0,0,0,65057.16649,0,0,101764.2709,5854.072475,574873.9857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668010.4719,0,0,0,4827.721218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997542.6412,270532.1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102.72665,0,0,0,0,0,0,0,863157.2321,6752.682471,156419.879,0,0,3477291.843,0,0,0,0,0,0,0,0,0,0,3132.980239,3135.004519,0,0,0,1991.650605,0,0,0,0,0,0,2022.872834,0,0,0,0,0,0,0,0,0,0,0,0,0,1058424.879,0,0,0,0,0,0,0,177982.0948,622.6101185,243174.4937,95812.76562,170417.0352,0,124023.7725,0,0,0,0,0,0,0,0,735.6216637,0,0,983.8525912,0,421.3202855,0,8346.20521,0,0,161133.9815,2426.278062,0,0,44611.8466,172043.135,0,0,85549.55587,0,2934.499446,0,0,0,1000.120812,0,0,0,0,1836.90333
9034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
