"","SB_pres","RPBB_pres","MPEB_pres","BEBB_pres","CBT_pres","EFW_pres","LW_pres","EP_pres","PHM_pres"
"1",-0.102721324,-0.020737228,-0.020737228,-0.102520919,-0.100356827,-0.102599489,-0.103848,-0.103848,-0.103810839
"2",-0.103848,-0.052555129,-0.052555129,-0.102239508,-0.100246504,-0.102239508,-0.103848,-0.103848,-0.103848
"3",-0.103519848,0.019945203,0.019945203,-0.10221065,-0.099869167,-0.10230759,-0.103848,-0.103848,-0.10380215
"4",-0.103848,-0.103848,-0.103848,-0.101242722,-0.102993959,-0.101242722,-0.103848,-0.103848,-0.103848
"5",-0.103848,0.075970414,0.075970414,-0.10013849,-0.102598608,-0.10013849,-0.103848,-0.103848,-0.103848
"6",-0.103848,-0.103848,-0.103848,-0.096664,-0.101493,-0.096664,-0.103848,-0.103848,-0.103848
"7",-0.103848,-0.103848,-0.103848,-0.096664,-0.101493,-0.096664,-0.103848,-0.103848,-0.103848
"8",-0.103848,-0.103848,-0.103848,-0.096664,-0.101493,-0.096664,-0.103848,-0.103848,-0.103848
"9",-0.103848,2.376959635,2.376959635,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"10",-0.103848,1.842695567,1.842695567,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"11",-0.103848,18.71822184,18.71822184,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"12",-0.103848,2.329668006,2.329668006,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"13",-0.103848,35.79150344,35.79150344,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"14",-0.103848,3.505418091,3.505418091,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"15",-0.103848,35.79150344,35.79150344,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"16",-0.103848,26.81770174,26.81770174,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"17",-0.103848,-0.036394475,-0.036394475,-0.103692705,-0.103848,-0.103692705,-0.103848,-0.103848,-0.103848
"18",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"19",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"20",-0.103848,0.060277096,0.060277096,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"21",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"22",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"23",-0.103848,25.01324557,25.01324557,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"24",-0.103848,25.70543258,25.70543258,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"25",-0.103848,30.55017072,30.55017072,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"26",-0.103848,47.941303,47.941303,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"27",-0.103848,20.73766492,20.73766492,-0.103848,-0.101883116,-0.103848,-0.103848,-0.103848,-0.103848
"28",-0.103848,47.941303,47.941303,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"29",-0.103848,34.04515494,34.04515494,-0.103848,-0.100628519,-0.103848,-0.103848,-0.103848,-0.103848
"30",-0.103848,47.941303,47.941303,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"31",-0.103848,0.109210097,0.109210097,-0.103677555,-0.103848,-0.103677555,-0.103848,-0.103848,-0.103848
"32",-0.103848,0.149989259,0.149989259,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"33",-0.103848,0.065669209,0.065669209,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"34",-0.103848,-0.048178101,-0.048178101,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"35",-0.103848,-0.048178101,-0.048178101,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"36",-0.103848,0.1423821,0.1423821,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"37",-0.103848,0.036054843,0.036054843,-0.102906609,-0.103848,-0.102906609,-0.103848,-0.103848,-0.103848
"38",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"39",-0.103848,0.245302845,0.245302845,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"40",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"41",-0.103848,0.352518964,0.352518964,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"42",-0.103848,0.352518964,0.352518964,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"43",-0.103848,0.681102079,0.681102079,-0.103547932,-0.103848,-0.103547932,-0.103848,-0.103848,-0.103848
"44",-0.103848,0.407841583,0.407841583,-0.103028574,-0.103848,-0.103028574,-0.103848,-0.103848,-0.103848
"45",-0.103848,0.583715834,0.583715834,-0.103552739,-0.103848,-0.103552739,-0.103848,-0.103848,-0.103848
"46",-0.103848,0.8593909,0.8593909,-0.103434356,-0.103848,-0.103434356,-0.103848,-0.103848,-0.103848
"47",-0.103848,0.546686662,0.546686662,-0.103165053,-0.103848,-0.103165053,-0.103848,-0.103848,-0.103848
"48",-0.103848,0.314599654,0.314599654,-0.103423964,-0.103848,-0.103423964,-0.103848,-0.103848,-0.103848
"49",-0.103848,0.67955,0.67955,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"50",-0.103848,0.454499982,0.454499982,-0.102736664,-0.103848,-0.102736664,-0.103848,-0.103848,-0.103848
"51",-0.103848,0.46818143,0.46818143,-0.103159029,-0.103848,-0.103159029,-0.103848,-0.103848,-0.103848
"52",-0.103848,0.46818143,0.46818143,-0.103159029,-0.103848,-0.103159029,-0.103848,-0.103848,-0.103848
"53",-0.103848,0.46818143,0.46818143,-0.103159029,-0.103848,-0.103159029,-0.103848,-0.103848,-0.103848
"54",-0.103848,0.207232304,0.207232304,-0.101515612,-0.103848,-0.101515612,-0.103848,-0.103848,-0.103848
"55",-0.103848,0.184067723,0.184067723,-0.102192154,-0.103848,-0.102192154,-0.103848,-0.103848,-0.103848
"56",-0.103848,0.114752,0.114752,-0.102007,-0.103848,-0.102007,-0.103848,-0.103848,-0.103848
"57",-0.103848,0.119590505,0.119590505,-0.102712839,-0.103848,-0.102712839,-0.103848,-0.103848,-0.103848
"58",-0.103848,0.109765236,0.109765236,-0.102932348,-0.103848,-0.102932348,-0.103848,-0.103848,-0.103848
"59",-0.103848,0.200134416,0.200134416,-0.103374659,-0.103848,-0.103374659,-0.103848,-0.103848,-0.103848
"60",-0.103848,0.589020903,0.589020903,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"61",-0.103848,0.589020903,0.589020903,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"62",-0.103848,0.779932371,0.779932371,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"63",-0.103848,1.517223985,1.517223985,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"64",-0.103848,1.517223985,1.517223985,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"65",-0.103848,0.713155278,0.713155278,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"66",-0.103848,0.753542598,0.753542598,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"67",-0.103848,0.690771126,0.690771126,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"68",-0.103848,1.196423582,1.196423582,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"69",-0.103848,1.68235,1.68235,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"70",-0.103848,1.196423582,1.196423582,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"71",-0.103848,1.68235,1.68235,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"72",-0.103848,0.609538115,0.609538115,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"73",-0.103848,0.6004207,0.6004207,-0.103848,-0.100872488,-0.103848,-0.103848,-0.103848,-0.103848
"74",-0.103848,0.69656641,0.69656641,-0.101925217,-0.103848,-0.101925217,-0.103848,-0.103848,-0.103848
"75",-0.103848,0.660460611,0.660460611,-0.103848,-0.100229072,-0.103848,-0.103848,-0.103848,-0.103848
"76",-0.103848,1.159869297,1.159869297,-0.100445853,-0.103848,-0.100445853,-0.103848,-0.103848,-0.103848
"77",-0.103848,-0.103848,-0.103848,-0.103848,-0.098461632,-0.103848,-0.103848,-0.103848,-0.103848
"78",-0.103848,-0.103848,-0.103848,-0.103801352,-0.100993521,-0.103801352,-0.103848,-0.103848,-0.103848
"79",-0.103848,-0.103848,-0.103848,-0.103848,-0.098461632,-0.103848,-0.103848,-0.103848,-0.103848
"80",-0.103848,-0.103848,-0.103848,-0.10372145,-0.103848,-0.10372145,-0.103848,-0.103848,-0.103848
"81",-0.103848,-0.103848,-0.103848,-0.102512206,-0.103848,-0.102512206,-0.103848,-0.103848,-0.103848
"82",-0.103848,-0.103848,-0.103848,-0.101871218,-0.103848,-0.101871218,-0.103848,-0.103848,-0.103848
"83",-0.10364317,-0.103848,-0.103848,-0.102226232,-0.103848,-0.102226232,-0.103848,-0.103848,-0.103848
"84",-0.103848,-0.103848,-0.103848,-0.100882318,-0.103848,-0.100882318,-0.103848,-0.103848,-0.103848
"85",-0.103475973,-0.103848,-0.103848,-0.103050129,-0.103848,-0.103050129,-0.103848,-0.103848,-0.103848
"86",-0.103284524,-0.103848,-0.103848,-0.102838709,-0.103848,-0.102838709,-0.103848,-0.103848,-0.103848
"87",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"88",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"89",-0.10348911,-0.103848,-0.103848,-0.103269765,-0.103848,-0.103269765,-0.103848,-0.103848,-0.103848
"90",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"91",-0.103848,-0.103848,-0.103848,-0.073639387,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"92",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"93",-0.103848,-0.103848,-0.103848,-0.073988266,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"94",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"95",-0.103136083,-0.082518861,-0.082518861,-0.074390293,-0.103042901,-0.103848,-0.103848,-0.103848,-0.103776451
"96",-0.103365187,-0.052314026,-0.052314026,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"97",-0.103019704,0.056542883,0.056542883,-0.103671995,-0.102886128,-0.103848,-0.103848,-0.103848,-0.103764754
"98",-0.103462813,0.161879166,0.161879166,-0.103848,-0.103806315,-0.103848,-0.103848,-0.103848,-0.103848
"99",-0.103065136,0.07429343,0.07429343,-0.103616735,-0.10258413,-0.103848,-0.103848,-0.103848,-0.103738618
"100",-0.103848,0.267952,0.267952,-0.103848,-0.103779,-0.103848,-0.103848,-0.103848,-0.103848
"101",-0.103848,0.804026339,0.804026339,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"102",-0.103848,0.468172822,0.468172822,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"103",-0.103848,0.52719092,0.52719092,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"104",-0.103848,0.425244587,0.425244587,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"105",-0.103848,0.425244587,0.425244587,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"106",-0.103848,0.860778,0.860778,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"107",-0.103848,0.425244587,0.425244587,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"108",-0.103848,0.10609242,0.10609242,-0.103493761,-0.103848,-0.103493761,-0.103848,-0.103848,-0.103848
"109",-0.103848,0.067209938,0.067209938,-0.103573502,-0.103848,-0.103573502,-0.103848,-0.103848,-0.103848
"110",-0.103848,0.070887,0.070887,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"111",-0.103848,0.010381174,0.010381174,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"112",-0.103848,0.010381174,0.010381174,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"113",-0.103848,0.010381174,0.010381174,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"114",-0.103848,0.24839229,0.24839229,-0.103480043,-0.103848,-0.103480043,-0.103848,-0.103848,-0.103848
"115",-0.103848,0.223760959,0.223760959,-0.103538896,-0.103848,-0.103538896,-0.103848,-0.103848,-0.103848
"116",-0.103848,0.24839229,0.24839229,-0.103480043,-0.103848,-0.103480043,-0.103848,-0.103848,-0.103848
"117",-0.103848,0.241032405,0.241032405,-0.103800087,-0.103848,-0.103800087,-0.103848,-0.103848,-0.103848
"118",-0.103848,-0.051801,-0.051801,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"119",-0.103848,-0.020701054,-0.020701054,-0.102654761,-0.103848,-0.102654761,-0.103848,-0.103848,-0.103848
"120",-0.103848,-0.051801,-0.051801,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"121",-0.103848,-0.063237996,-0.063237996,-0.102213767,-0.103848,-0.102213767,-0.103848,-0.103848,-0.103848
"122",-0.103848,0.020475003,0.020475003,-0.101074923,-0.103848,-0.101074923,-0.103848,-0.103848,-0.103848
"123",-0.103848,-0.103848,-0.103848,-0.096411,-0.103848,-0.096411,-0.103848,-0.103848,-0.103848
"124",-0.103848,-0.030554699,-0.030554699,-0.103848,-0.099858122,-0.103848,-0.103848,-0.103848,-0.103848
"125",-0.103848,-0.054949055,-0.054949055,-0.103848,-0.101186081,-0.103848,-0.103848,-0.103848,-0.103848
"126",-0.103848,0.00849723,0.00849723,-0.103848,-0.097732247,-0.103848,-0.103848,-0.103848,-0.103848
"127",-0.103848,0.00849723,0.00849723,-0.103848,-0.097732247,-0.103848,-0.103848,-0.103848,-0.103848
"128",-0.103848,0.099763,0.099763,-0.103848,-0.092764,-0.103848,-0.103848,-0.103848,-0.103848
"129",-0.103848,0.099763,0.099763,-0.103848,-0.092764,-0.103848,-0.103848,-0.103848,-0.103848
"130",-0.101586685,-0.103848,-0.103848,-0.103009508,-0.103848,-0.103009508,-0.103848,-0.103848,-0.103848
"131",-0.100592017,-0.103848,-0.103848,-0.103390496,-0.103848,-0.103390496,-0.103848,-0.103848,-0.103848
"132",-0.103848,-0.059071827,-0.059071827,-0.101087707,-0.100900878,-0.101087707,-0.103848,-0.103848,-0.103848
"133",-0.103848,-0.103848,-0.103848,-0.100400415,-0.103564443,-0.100400415,-0.103848,-0.103848,-0.103848
"134",-0.101876266,-0.103848,-0.103848,-0.101880317,-0.100868023,-0.101880317,-0.103848,-0.103848,-0.103848
"135",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"136",-0.101287652,-0.103848,-0.103848,-0.103848,-0.100222317,-0.103848,-0.103848,-0.103848,-0.103848
"137",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"138",-0.101287652,-0.103848,-0.103848,-0.103848,-0.100222317,-0.103848,-0.103848,-0.103848,-0.103848
"139",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"140",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"141",-0.103848,-0.053945326,-0.053945326,-0.100330844,-0.101890318,-0.100330844,-0.103848,-0.103848,-0.103848
"142",-0.103848,-0.103848,-0.103848,-0.097186501,-0.100140147,-0.097186501,-0.103848,-0.103848,-0.103848
"143",-0.102177975,-0.103848,-0.103848,-0.100292763,-0.102213798,-0.100292763,-0.103848,-0.103848,-0.103848
"144",-0.099576102,-0.103848,-0.103848,-0.102073287,-0.103848,-0.102073287,-0.103848,-0.103848,-0.103848
"145",-0.100686757,-0.09928203,-0.09928203,-0.08295017,-0.093963084,-0.101825818,-0.103848,-0.103848,-0.103848
"146",-0.099576102,-0.103848,-0.103848,-0.102073287,-0.103848,-0.102073287,-0.103848,-0.103848,-0.103848
"147",-0.102941116,-0.103848,-0.103848,-0.102223602,-0.103848,-0.102223602,-0.103848,-0.103848,-0.103848
"148",-0.101213835,-0.086574787,-0.086574787,-0.098859052,-0.099092513,-0.098859052,-0.103848,-0.103848,-0.103848
"149",-0.100523795,-0.102504119,-0.102504119,-0.099863412,-0.099069072,-0.099863412,-0.103848,-0.103848,-0.103848
"150",-0.100577451,-0.074694752,-0.074694752,-0.100684324,-0.099386512,-0.100684324,-0.103848,-0.103848,-0.103848
"151",-0.101682475,-0.090523295,-0.090523295,-0.100181277,-0.099778883,-0.100181277,-0.103848,-0.103848,-0.103848
"152",-0.100094,-0.103848,-0.103848,-0.103848,-0.098532,-0.103848,-0.103848,-0.103848,-0.103848
"153",-0.100749967,-0.07101859,-0.07101859,-0.10351938,-0.099886221,-0.10351938,-0.103848,-0.103848,-0.103848
"154",-0.100094,-0.103848,-0.103848,-0.103848,-0.098532,-0.103848,-0.103848,-0.103848,-0.103848
"155",-0.100749967,-0.07101859,-0.07101859,-0.10351938,-0.099886221,-0.10351938,-0.103848,-0.103848,-0.103848
"156",-0.100094,-0.103848,-0.103848,-0.103848,-0.098532,-0.103848,-0.103848,-0.103848,-0.103848
"157",-0.100749967,-0.07101859,-0.07101859,-0.10351938,-0.099886221,-0.10351938,-0.103848,-0.103848,-0.103848
"158",-0.100094,-0.103848,-0.103848,-0.103848,-0.098532,-0.103848,-0.103848,-0.103848,-0.103848
"159",-0.100094,-0.103848,-0.103848,-0.103848,-0.098532,-0.103848,-0.103848,-0.103848,-0.103848
"160",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"161",-0.103848,0.68016939,0.68016939,-0.10379722,-0.103848,-0.10379722,-0.103848,-0.103848,-0.103848
"162",-0.103848,0.00187413,0.00187413,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"163",-0.103848,0.346673534,0.346673534,-0.103780314,-0.103848,-0.103780314,-0.103848,-0.103848,-0.103848
"164",-0.101783918,-0.103848,-0.103848,-0.099453874,-0.103848,-0.099453874,-0.103848,-0.103848,-0.103848
"165",-0.103430618,-0.100346912,-0.100346912,-0.079838224,-0.103191796,-0.103848,-0.103848,-0.103848,-0.103789683
"166",-0.10328238,-0.07470089,-0.07470089,-0.103680911,-0.102542085,-0.103848,-0.103848,-0.103848,-0.103768971
"167",-0.10328238,-0.07470089,-0.07470089,-0.103680911,-0.102542085,-0.103848,-0.103848,-0.103848,-0.103768971
"168",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"169",-0.102258366,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"170",-0.102677086,-0.103848,-0.103848,-0.072999917,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"171",-0.102604832,0.033363246,0.033363246,-0.100123127,-0.099665834,-0.101879715,-0.103848,-0.103848,-0.103848
"172",-0.103848,-0.052336087,-0.052336087,-0.099410588,-0.100579366,-0.100738296,-0.103848,-0.103848,-0.103848
"173",-0.102516972,0.006932495,0.006932495,-0.103848,-0.100031675,-0.103848,-0.103848,-0.103848,-0.103848
"174",-0.103848,1.500446876,1.500446876,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"175",-0.103848,0.851929082,0.851929082,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"176",-0.103848,0.932486416,0.932486416,-0.103848,0.095316642,-0.103848,-0.103848,-0.103848,-0.103848
"177",-0.103848,0.932486416,0.932486416,-0.103848,0.095316642,-0.103848,-0.103848,-0.103848,-0.103848
"178",-0.103848,9.745331817,9.745331817,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"179",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"180",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"181",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"182",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"183",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"184",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"185",-0.100058765,-0.096245206,-0.096245206,-0.072418166,-0.08738863,-0.103848,-0.103848,-0.103848,-0.103848
"186",-0.10153416,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"187",-0.103848,0.255960461,0.255960461,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"188",-0.103848,0.323634092,0.323634092,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"189",-0.103848,0.404791669,0.404791669,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"190",-0.103848,-0.037625102,-0.037625102,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"191",-0.103848,-0.038975,-0.038975,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"192",-0.103848,0.179808768,0.179808768,-0.103848,0.28766192,-0.103848,-0.103848,-0.103848,-0.103848
"193",-0.103848,0.221170987,0.221170987,-0.103848,0.344751054,-0.103848,-0.103848,-0.103848,-0.103848
"194",-0.103848,0.24035721,0.24035721,-0.100531009,-0.103848,-0.100531009,-0.103848,-0.103848,-0.103848
"195",-0.103848,0.237534959,0.237534959,-0.102257977,-0.103848,-0.102257977,-0.103848,-0.103848,-0.103848
"196",-0.103848,0.533436745,0.533436745,-0.103502553,-0.103848,-0.103502553,-0.103848,-0.103848,-0.103848
"197",-0.103848,0.241471642,0.241471642,-0.102381295,-0.103848,-0.102381295,-0.103848,-0.103848,-0.103848
"198",-0.102669,0.025024,0.025024,-0.102558,-0.103848,-0.102558,-0.103848,-0.103848,-0.103848
"199",-0.103158422,-0.028472868,-0.028472868,-0.1030935,-0.103848,-0.1030935,-0.103848,-0.103848,-0.103848
"200",-0.103158422,-0.028472868,-0.028472868,-0.1030935,-0.103848,-0.1030935,-0.103848,-0.103848,-0.103848
"201",-0.103158422,-0.028472868,-0.028472868,-0.1030935,-0.103848,-0.1030935,-0.103848,-0.103848,-0.103848
"202",-0.100026392,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"203",-0.101213641,-0.099246688,-0.099246688,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"204",-0.102310061,-0.099740827,-0.099740827,-0.103848,-0.102876459,-0.103848,-0.103848,-0.103848,-0.103848
"205",-0.103848,-0.097909118,-0.097909118,-0.103848,-0.102443173,-0.103848,-0.103848,-0.103848,-0.103848
"206",-0.103848,0.032992357,0.032992357,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"207",-0.100521361,-0.08866484,-0.08866484,-0.09965977,-0.103848,-0.09965977,-0.103848,-0.103848,-0.103848
"208",-0.099483878,-0.103848,-0.103848,-0.097194732,-0.103848,-0.097194732,-0.103848,-0.103848,-0.103848
"209",-0.103848,16.91894543,16.91894543,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"210",-0.103848,1.198384875,1.198384875,-0.103793435,-0.103848,-0.103793435,-0.103848,-0.103848,-0.103848
"211",-0.103848,0.711920336,0.711920336,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"212",-0.103848,-0.037752958,-0.037752958,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"213",-0.103848,-0.019388331,-0.019388331,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"214",-0.103848,0.826702012,0.826702012,-0.103590919,-0.103848,-0.103590919,-0.103848,-0.103848,-0.103848
"215",-0.103848,0.450173728,0.450173728,-0.103232713,-0.103848,-0.103232713,-0.103848,-0.103848,-0.103848
"216",-0.103848,0.839910314,0.839910314,-0.103347848,-0.103848,-0.103347848,-0.103848,-0.103848,-0.103848
"217",-0.103848,0.229427557,0.229427557,-0.101413811,-0.103848,-0.101413811,-0.103848,-0.103848,-0.103848
"218",-0.103848,0.39127644,0.39127644,-0.102458646,-0.103848,-0.102458646,-0.103848,-0.103848,-0.103848
"219",-0.103848,0.286524374,0.286524374,-0.102066998,-0.103848,-0.102066998,-0.103848,-0.103848,-0.103848
"220",-0.103848,0.465880233,0.465880233,-0.101886657,-0.103848,-0.101886657,-0.103848,-0.103848,-0.103848
"221",-0.103848,0.072502525,0.072502525,-0.101391391,-0.103848,-0.101391391,-0.103848,-0.103848,-0.103848
"222",-0.103848,-0.100712057,-0.100712057,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"223",-0.103848,-0.020583153,-0.020583153,-0.10366685,-0.103848,-0.10366685,-0.103848,-0.103848,-0.103848
"224",-0.103848,0.331625402,0.331625402,-0.101729328,-0.103848,-0.101729328,-0.103848,-0.103848,-0.103848
"225",-0.103848,0.868784282,0.868784282,-0.103537511,-0.103848,-0.103537511,-0.103848,-0.103848,-0.103848
"226",-0.103848,0.857303143,0.857303143,-0.103425755,-0.103848,-0.103425755,-0.103848,-0.103848,-0.103848
"227",-0.103848,0.59009564,0.59009564,-0.103543143,-0.103848,-0.103543143,-0.103848,-0.103848,-0.103848
"228",-0.103848,0.134242885,0.134242885,-0.103210509,-0.103848,-0.103210509,-0.103848,-0.103848,-0.103848
"229",-0.103848,0.187597,0.187597,-0.102992,-0.103848,-0.102992,-0.103848,-0.103848,-0.103848
"230",-0.103848,-0.02473074,-0.02473074,-0.103848,-0.102223452,-0.103848,-0.103848,-0.103848,-0.103848
"231",-0.103848,0.021723769,0.021723769,-0.103848,-0.068743371,-0.103848,-0.103848,-0.103848,-0.103848
"232",-0.103848,0.911404626,0.911404626,-0.103848,-0.101766223,-0.103848,-0.103848,-0.103848,-0.103848
"233",-0.103848,0.031292232,0.031292232,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"234",-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
"235",-0.103848,0.077357863,0.077357863,-0.102661908,-0.103848,-0.102661908,-0.103848,-0.103848,-0.103848
"236",-0.103848,-0.01741862,-0.01741862,-0.101891119,-0.103848,-0.101891119,-0.103848,-0.103848,-0.103848
"237",-0.103848,0.054348836,0.054348836,-0.102549169,-0.103848,-0.102549169,-0.103848,-0.103848,-0.103848
"238",-0.103848,0.318742922,0.318742922,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
