"EAB_pres","PTB_pres","ALB_pres","JCLB_pres","PWB_pres","EBB_pres","ELB_pres","SEEBB_pres","SWW_pres","PSB_pres","PFW_pres","LC_pres","EPNM_pres","AOW_pres","IPS_pres","ESN_pres","BM_pres","BL_pres","ELM_pres","MW_pres","SM_pres","EPS_pres","WM_pres","BVW_pres","IWLB_pres","JB_pres","LS_pres","MAS_pres","ABL_pres","EPSM_pres","PS_pres","EL_pres","OW_pres","WPBR_pres","CB_pres","CDC_pres","DWA_pres","SC_pres","ELC_pres","EPLR_pres","DED_pres","PRR_pres","POCRD_pres","SOD_pres","BC_pres","WS_pres","ESGA_pres","BWA_pres","HWA_pres","CRS_pres","GM_pres","GOS_pres","JS_pres","BBD_pres","SJS_pres","GSA_pres","CS_pres","EHS_pres","RLP_pres","OS_pres","RPS_pres","CHS_pres","PT_pres","IBT_pres"
-0.101397492,-0.103848,-0.059588171,-0.103848,-0.07685387,-0.103848,-0.103848,-0.060343932,0.122911332,0.122911332,-0.103848,-0.103848,0.122911332,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.07685387,-0.103848,0.556445635,-0.103848,-0.07685387,-0.034605129,-0.103848,-0.103848,-0.103848,0.122911332,-0.103848,-0.102374516,0.457758693,-0.103848,-0.103848,-0.079083238,-0.103848,-0.103848,-0.103848,0.147676094,-0.102374516,-0.103848,-0.103848,-0.103848,-0.103848,-0.101618632,-0.103848,-0.103848,-0.103848,-0.103848,0.510490905,-0.103848,-0.103848,-0.103848,-0.007611566,-0.103848,-0.103848,-0.103848,-0.103848,-0.055664179,-0.103848,-0.103848,-0.103848,-0.078109196
0.172473992,0.039935114,1.356608058,-0.085666548,-0.084549265,-0.078647365,-0.103848,-0.099473866,0.185958273,0.185958273,0.185958273,-0.074504912,-0.078647365,0.974260357,0.160757693,-0.001944161,-0.099866836,0.246493373,-0.103848,-0.103848,0.069670285,0.185958273,2.291662327,0.23467909,0.069670285,1.514453992,-0.074504912,-0.103848,0.246493373,-0.078647365,0.050371613,-0.103728903,0.231091277,0.160757693,-0.103848,-0.090977301,-0.103579183,-0.078647365,-0.055701258,-0.090977301,-0.103388448,0.542666801,-0.103848,-0.070246246,-0.099710156,-0.097419964,-0.102812706,-0.054579133,0.23467909,-0.103848,0.607989894,-0.103848,-0.103848,0.020275357,1.832756046,-0.001944161,1.054546133,0.336582459,-0.103848,1.894701535,-0.078647365,0.23467909,0.394410583,-0.094331686
0.10995099,-0.036234816,1.619911449,-0.091370823,-0.089696444,-0.098275251,-0.103848,-0.096002877,0.166299057,0.166299057,0.166299057,-0.103848,-0.098275251,1.033218283,0.160726308,0.002196455,-0.044528842,0.532031067,-0.099923885,-0.103848,-0.02355877,0.166299057,2.18664322,0.272581058,-0.02355877,1.693878578,-0.103848,-0.103848,0.532031067,-0.098275251,-0.037710401,-0.099923885,0.098667934,0.160726308,-0.103848,-0.089915643,-0.103848,-0.098275251,-0.103848,-0.089915643,-0.099923885,0.555865921,-0.103848,-0.022806957,-0.103848,-0.103628801,-0.103084423,-0.050097235,0.272581058,-0.103848,0.342942833,-0.091997645,-0.103848,0.079386055,1.956343324,0.002196455,0.980252844,0.377964558,-0.103848,1.980694725,-0.098275251,0.272581058,0.379972421,-0.103479938
0.43393322,0.299829315,1.635782267,-0.10285443,-0.091818862,-0.103848,-0.103848,-0.074067869,0.844164633,0.844164633,0.840570345,-0.103848,-0.100253712,1.198320036,0.840570345,0.079833844,-0.103407083,0.292626824,-0.103848,-0.103848,0.023166917,0.840570345,3.206532038,0.939196965,0.023166917,2.079035273,-0.103848,-0.103848,0.292626824,-0.103848,0.011137779,-0.103026138,0.359733628,0.840570345,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103026138,1.884609797,-0.103848,-0.054822129,-0.103848,-0.091818862,-0.085827583,-0.086129303,0.939196965,-0.103848,0.692759941,-0.102024857,-0.103848,0.095134965,2.405313889,0.079833844,1.206816011,1.122878809,-0.103848,2.737722731,-0.103848,0.939196965,0.442178251,-0.062001925
0.581007,0.413985,2.033533,-0.103848,-0.091265,-0.103848,-0.103848,-0.069565,0.742718,0.742718,0.742718,-0.103848,-0.103848,1.499012,0.742718,0.140274,-0.103262,0.384428,-0.103848,-0.103848,0.039984,0.742718,3.667018,1.202954,0.039984,2.571537,-0.103848,-0.103848,0.384428,-0.103848,0.027401,-0.103227,0.164117,0.742718,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103227,2.049521,-0.103848,-0.07175,-0.103848,-0.091265,-0.079898,-0.080299,1.202954,-0.103848,0.520525,-0.103848,-0.103848,0.160387,2.979977,0.140274,1.501755,1.447076,-0.103848,3.42126,-0.103848,1.202954,0.601445,-0.075044
0.063031105,-0.047772662,1.145902662,-0.090344715,-0.092844816,-0.098708439,-0.103848,-0.095885638,0.033044519,0.033044519,0.033044519,-0.103848,-0.098708439,0.791866453,0.027904958,-0.103196334,-0.022479962,0.318791045,-0.099977564,-0.103848,-0.065214335,0.033044519,1.799900382,0.165107123,-0.065214335,1.203631174,-0.103848,-0.103848,0.318791045,-0.098708439,-0.076217519,-0.099977564,0.288462321,0.027904958,-0.103848,-0.093061017,-0.103848,-0.098708439,-0.103848,-0.093061017,-0.099977564,0.316154479,-0.103848,0.107562045,-0.103848,-0.103631799,-0.103196334,-0.103848,0.165107123,-0.103848,0.361086633,-0.088429399,-0.103848,0.017352278,1.362688052,-0.103196334,0.715813951,0.165107123,-0.103848,1.490556572,-0.098708439,0.165107123,0.063622835,-0.103484973
0.051791374,-0.056233644,0.854553013,-0.077693243,-0.09444729,-0.043166635,-0.103848,-0.102032933,0.139023233,0.139023233,0.13524375,-0.103848,-0.039387151,0.693120555,0.074562385,-0.103848,-0.053584958,0.102605565,-0.103848,-0.103848,-0.034463016,0.13524375,1.525266319,0.06263997,-0.034463016,0.903634081,-0.103848,-0.103848,0.102605565,-0.043166635,-0.043863726,-0.103848,0.292973449,0.074562385,-0.103848,-0.09444729,-0.103591368,-0.043166635,-0.103848,-0.09444729,-0.103848,0.327886485,-0.103848,0.157667055,-0.103848,-0.103848,-0.103848,-0.103848,0.06263997,-0.103848,0.384259826,-0.097544254,-0.103848,-0.026842829,1.050173676,-0.103848,0.646540896,0.06263997,-0.103848,1.173077364,-0.045292657,0.06263997,0.011229359,-0.102488458
-0.087610007,-0.100030274,-0.016220456,-0.103658158,-0.043221916,-0.103848,-0.103848,-0.079253039,-0.103848,-0.103848,-0.103848,-0.103710549,-0.103848,-0.103415752,-0.103848,-0.103848,-0.103848,-0.103848,-0.103713497,-0.083457752,-0.043221916,-0.103848,0.238069773,-0.103848,-0.043221916,-0.005321997,-0.103710549,-0.103848,-0.103848,-0.103848,-0.103848,-0.097706571,0.061155051,-0.103848,-0.103848,-0.05789891,-0.103805758,-0.103848,-0.103710549,-0.05789891,-0.097612018,-0.103658158,-0.103848,-0.099314592,-0.103848,-0.089171235,-0.103848,-0.103848,-0.103848,-0.103848,0.12756045,-0.103848,-0.103848,-0.103848,0.087518439,-0.103848,-0.012886991,-0.103848,-0.103848,0.024061608,-0.103848,-0.103848,-0.103848,-0.102316527
-0.050692471,-0.090765094,0.138762363,-0.103581626,0.008723352,-0.095671069,-0.103848,-0.082592598,-0.086507046,-0.086507046,-0.086507046,-0.10375841,-0.095671069,-0.074641633,-0.094683977,-0.103848,-0.103848,-0.103848,-0.103760331,-0.089578021,0.009294444,-0.086507046,0.624054655,-0.103848,0.009294444,0.16087566,-0.10375841,-0.103848,-0.103848,-0.095671069,-0.103276908,-0.095029481,0.192039378,-0.094683977,-0.103848,-0.009718971,-0.10232581,-0.095671069,-0.10375841,-0.009718971,-0.094967852,-0.086240672,-0.103848,0.012915169,-0.103451537,-0.085405827,-0.103848,-0.103848,-0.103848,-0.103848,0.310459534,-0.10323807,-0.103848,-0.103848,0.314822844,-0.103848,0.141852542,-0.103848,-0.103848,0.231298833,-0.095671069,-0.103848,-0.074923373,-0.102101961
0.153630143,0.36594711,1.324894917,-0.103806214,-0.073606111,-0.097803056,-0.103848,-0.057729309,-0.002236854,-0.002236854,-0.016093973,-0.103848,-0.090116577,0.954373625,-0.022138868,-0.094495758,-0.102059636,0.208188215,-0.089274742,-0.103848,0.039499815,-0.016093973,3.253690276,0.225360949,0.040944836,1.819850833,-0.103848,-0.103848,0.208188215,-0.097803056,0.012147854,-0.074706929,0.929483465,-0.022138868,-0.103848,-0.101984967,-0.103766968,-0.097803056,-0.103848,-0.100539946,-0.074706929,0.319850116,-0.103848,0.028917276,-0.103611229,-0.076914164,-0.099094285,-0.103848,0.225360949,-0.103848,1.148418032,-0.103848,-0.103848,0.068465144,2.153841129,-0.094495758,0.967210049,0.234190752,-0.103848,2.29978277,-0.10061128,0.225360949,0.243300051,-0.071544416
0.250692863,0.089402203,0.989974567,-0.085401649,-0.101608684,-0.079343742,-0.103848,-0.086731386,0.0175289,0.0175289,0.013659415,-0.103848,-0.076158739,0.7702969,-0.01084504,-0.097612296,-0.100651237,0.074498444,-0.095818911,-0.103848,0.144573575,0.013659415,1.968142862,0.06612771,0.144573575,1.188396575,-0.103848,-0.103848,0.074498444,-0.079343742,0.142334063,-0.091604825,0.078993178,-0.01084504,-0.103848,-0.103848,-0.103382395,-0.079343742,-0.081116329,-0.103848,-0.091604825,0.203244308,-0.103848,0.01110663,-0.099486565,-0.101608684,-0.103369846,-0.103848,0.06612771,-0.103848,0.341333501,-0.103848,-0.103848,-0.041909208,1.512643659,-0.097612296,0.796951687,0.071884971,-0.103848,1.815018567,-0.084217485,0.06612771,0.189854803,-0.103848
-0.097593687,-0.098433426,0.087864893,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.312947026,0.312947026,-0.098066892,-0.103848,-0.084623996,0.04522814,-0.098066892,0.046425874,-0.103848,-0.061211247,-0.103848,-0.103848,0.106797105,-0.098066892,0.329553203,0.204239742,0.10702087,0.111141398,-0.103848,-0.103848,-0.061211247,-0.084623996,0.106797105,-0.103848,-0.102559459,-0.093979869,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.019723025,-0.103848,-0.085693479,-0.103848,-0.103848,-0.103848,-0.103848,0.020496599,0.057863807,-0.094121088,-0.103848,0.114495154,-0.103848,0.19451283,-0.073798973,0.352304391,0.046425874,0.063090071,0.056821103,-0.103848,0.326338309,-0.103848,-0.094121088,-0.043422497,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.399697705,0.399697705,-0.103848,-0.103848,-0.090948333,-0.103848,-0.103848,0.037284475,-0.103848,-0.103848,-0.103848,-0.103848,0.177010217,-0.103848,0.206191127,0.229281222,0.177010217,-0.075773946,-0.103848,-0.103848,-0.103848,-0.090948333,0.177010217,-0.103848,-0.102741144,-0.098173646,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.022318737,-0.103848,-0.103696795,-0.103848,-0.103848,-0.103848,-0.103848,0.037284475,0.113983878,-0.103848,-0.103848,0.178117922,-0.103848,0.229281222,-0.103848,0.20508427,0.037284475,-0.075773946,0.037284475,-0.103848,0.20508427,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.102387958,-0.103848,-0.103848,-0.079885562,0.373274997,0.373274997,-0.103512422,-0.103848,0.279166973,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.10077226,-0.103848,0.12442381,-0.099943341,-0.099312218,-0.073282553,-0.103848,-0.103848,-0.103848,0.205824502,-0.10077226,-0.103848,0.08932258,-0.026145366,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.213305502,-0.079885562,0.198630829,-0.103848,-0.102116148,-0.103848,-0.103848,-0.103848,0.228271625,-0.103848,-0.103848,0.093858363,-0.059577466,-0.099943341,-0.103848,-0.06874677,-0.103848,-0.097244991,-0.103848,-0.103848,-0.070206812,-0.103848,-0.103848,-0.103848,-0.103848
-0.10332189,-0.103848,-0.103715105,-0.103848,-0.101162213,-0.103848,-0.099228677,-0.057612658,0.24826957,0.24826957,-0.101317681,-0.103848,0.167750236,-0.103848,-0.103848,-0.092739803,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103412401,0.285467155,-0.094571063,-0.101162213,-0.025379686,-0.103848,-0.103848,-0.103848,0.127743996,-0.103848,-0.103848,0.199874494,-0.0343809,-0.103848,-0.103848,-0.103494434,-0.103848,-0.103848,0.134646812,-0.057612658,0.116683733,-0.102862501,0.351013715,-0.103848,-0.103848,-0.103848,0.185481544,-0.103848,-0.103848,0.492511354,-0.007470567,-0.10086743,-0.103848,-0.022340334,-0.092739803,-0.071261189,-0.092739803,-0.099228677,-0.024853303,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.101764238,-0.103848,-0.103848,-0.071689785,0.436891116,0.436891116,-0.101371326,-0.103848,0.287745604,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.316681562,-0.101662125,-0.101764238,-0.052927404,-0.103848,-0.103848,-0.103848,0.249491855,-0.103848,-0.103848,0.26540837,0.024630698,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.25582196,-0.071689785,0.256457053,-0.103848,-0.073712789,-0.103848,-0.103848,-0.103848,0.286107617,-0.103848,-0.103848,0.278032019,0.009162609,-0.101662125,-0.103848,-0.050843642,-0.103848,-0.085085619,-0.103848,-0.103848,-0.052927404,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.101115534,-0.103848,-0.103848,-0.061678477,0.486969459,0.486969459,-0.103601994,-0.103848,0.330706524,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.298268749,-0.100981632,-0.101115534,-0.049320955,-0.103848,-0.103848,-0.103848,0.287649275,-0.103848,-0.103848,0.241009238,0.028065645,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.295296583,-0.061678477,0.320335934,-0.103848,-0.100606842,-0.103848,-0.103848,-0.103848,0.353968692,-0.103848,-0.103848,0.243741704,-0.020995761,-0.100981632,-0.103848,-0.046588489,-0.103848,-0.091490478,-0.103848,-0.103848,-0.049320955,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.101912521,-0.103848,-0.103848,-0.072082616,0.386171992,0.386171992,-0.103673747,-0.103848,0.267726522,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.099770699,-0.103848,0.189060798,-0.101139826,-0.09783522,-0.063329453,-0.103848,-0.103848,-0.103848,0.227222946,-0.099770699,-0.103848,0.142529471,-0.003488636,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.233478591,-0.072082616,0.235113974,-0.103848,-0.101552201,-0.103848,-0.103848,-0.103848,0.258936955,-0.103848,-0.103848,0.148542251,-0.045161547,-0.101139826,-0.103848,-0.057316673,-0.103848,-0.095094837,-0.103848,-0.103848,-0.059252152,-0.103848,-0.103848,-0.103848,-0.103848
-0.103218466,-0.103848,-0.10368898,-0.103848,-0.100634235,-0.103848,-0.098320599,-0.048523605,0.208627022,0.208627022,-0.103618656,-0.103848,0.148001616,-0.103848,-0.103848,-0.087139046,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103326769,0.229272152,-0.089717434,-0.100634235,-0.018659205,-0.103848,-0.103848,-0.103848,0.106294398,-0.103848,-0.103848,0.130024962,-0.053882362,-0.103848,-0.103848,-0.10342493,-0.103848,-0.103848,0.113944995,-0.048523605,0.115017759,-0.101276708,0.439152607,-0.103848,-0.103848,-0.103848,0.193054145,-0.103848,-0.103848,0.493094504,-0.049079632,-0.098889441,-0.103848,-0.01502237,-0.087139046,-0.073560203,-0.087139046,-0.098320599,-0.018029344,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.412955,0.412955,-0.103452,-0.103848,0.325245,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.01556,-0.099726,-0.103848,-0.10152,-0.103848,-0.103848,-0.103848,0.256699,-0.103848,-0.103848,0.013232,-0.028448,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.269009,-0.103848,0.274059,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.321709,-0.103848,-0.103848,0.013232,-0.085375,-0.099726,-0.103848,-0.10152,-0.103848,-0.10152,-0.103848,-0.103848,-0.10152,-0.103848,-0.103848,-0.103848,-0.103848
-0.091522259,-0.103848,-0.072902158,-0.10189152,-0.033603696,-0.103848,-0.103848,-0.087495255,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.033603696,-0.103848,0.171324656,-0.103848,-0.033603696,-0.056330242,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103163036,0.041236852,-0.103848,-0.103848,-0.048881757,-0.103848,-0.103848,-0.103848,-0.048881757,-0.103163036,-0.10189152,-0.103848,-0.103848,-0.103848,-0.088569939,-0.103848,-0.103848,-0.103848,-0.103848,0.141852524,-0.102992026,-0.103848,-0.103848,0.017361677,-0.103848,-0.103848,-0.103848,-0.103848,-0.059891273,-0.103848,-0.103848,-0.103848,-0.072683202
-0.103579011,-0.103848,-0.098017766,-0.103848,-0.098017766,-0.103848,-0.103848,-0.102708519,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.098017766,-0.103848,0.174025799,-0.103848,-0.098017766,-0.102249842,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.102708519,0.166328419,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.102708519,-0.103848,-0.103848,-0.103848,-0.103848,-0.098017766,-0.103848,-0.103848,-0.103848,-0.103848,0.171297048,-0.103848,-0.103848,-0.103848,-0.096419609,-0.103848,-0.103848,-0.103848,-0.103848,-0.096609297,-0.103848,-0.103848,-0.103848,-0.103389324
-0.103027338,-0.103848,-0.070827492,-0.103848,-0.103848,-0.103848,-0.103848,-0.070827492,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.03001451,-0.103848,-0.103848,-0.005145914,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.069508239,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.005499443,-0.102043998,-0.103848,-0.103848,0.00212008,-0.103848,-0.103848,-0.103848,-0.103848,-0.07000683,-0.103848,-0.103848,-0.103848,-0.038166876
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.097303628,0.097303628,-0.103848,-0.103848,-0.103543882,-0.103848,-0.103848,-0.066902564,-0.103848,-0.103848,-0.103848,-0.103848,0.006628289,-0.103848,0.117987352,0.08439191,0.006628289,-0.071484048,-0.103848,-0.103848,-0.103848,-0.103543882,0.006628289,-0.103848,-0.024852656,-0.101662318,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103543882,-0.103848,-0.039532476,-0.103848,-0.103848,-0.103848,-0.103848,-0.066902564,0.090884766,-0.103848,-0.103848,0.102753851,-0.103848,0.08439191,-0.103848,0.038992241,-0.066902564,-0.088614049,-0.066902564,-0.103848,0.02186224,-0.103848,-0.103848,-0.103848,-0.086717999
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.124786782,0.124786782,-0.103848,-0.103848,-0.103171826,-0.103848,-0.103848,-0.021703636,-0.103848,-0.103848,-0.103848,-0.103848,0.14178463,-0.103848,0.221824812,0.217361577,0.14178463,-0.069976881,-0.103848,-0.103848,-0.103848,-0.103171826,0.14178463,-0.103848,-0.057678419,-0.098988362,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103171826,-0.103848,0.039150933,-0.103848,-0.103848,-0.103848,-0.103848,-0.021703636,0.329120214,-0.103848,-0.103848,0.187954693,-0.103848,0.217361577,-0.103848,0.17565575,-0.021703636,-0.069976881,-0.021703636,-0.103848,0.17565575,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.124786782,0.124786782,-0.103848,-0.103848,-0.103171826,-0.103848,-0.103848,-0.021703636,-0.103848,-0.103848,-0.103848,-0.103848,0.14178463,-0.103848,0.221824812,0.217361577,0.14178463,-0.069976881,-0.103848,-0.103848,-0.103848,-0.103171826,0.14178463,-0.103848,-0.057678419,-0.098988362,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103171826,-0.103848,0.039150933,-0.103848,-0.103848,-0.103848,-0.103848,-0.021703636,0.329120214,-0.103848,-0.103848,0.187954693,-0.103848,0.217361577,-0.103848,0.17565575,-0.021703636,-0.069976881,-0.021703636,-0.103848,0.17565575,-0.103848,-0.103848,-0.103848,-0.103848
-0.098631335,-0.099331754,0.056057957,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.11602067,0.11602067,-0.099026031,-0.103848,-0.103229034,0.020495035,-0.099026031,0.0028071,-0.103848,-0.068285077,-0.103848,-0.103848,0.123903476,-0.099026031,0.367142405,0.204326079,0.123903476,0.091887352,-0.103848,-0.103848,-0.068285077,-0.103229034,0.123903476,-0.103848,-0.061560614,-0.094117692,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103229034,-0.103848,0.041869733,-0.103848,-0.103848,-0.103848,-0.103848,-0.01882027,0.304279104,-0.095734873,-0.103848,0.171536907,-0.103848,0.196212952,-0.078784383,0.344906877,0.0028071,0.051808184,0.011477665,-0.103848,0.323435448,-0.103848,-0.095734873,-0.053447645,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.138710027,0.138710027,-0.103848,-0.103848,-0.103451577,-0.103848,-0.103848,-0.062077409,-0.103848,-0.103848,-0.103848,-0.103848,-0.012119921,-0.103848,0.095826407,0.048868759,-0.012119921,-0.072173958,-0.103848,-0.103848,-0.103848,-0.103451577,-0.012119921,-0.103848,-0.027575714,-0.102251846,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103451577,-0.103848,-0.10379767,-0.103848,-0.103848,-0.103848,-0.103848,-0.062077409,-0.035082196,-0.103848,-0.103848,0.08648191,-0.103848,0.048868759,-0.103848,0.019554121,-0.062077409,-0.09450322,-0.062077409,-0.103848,-0.002775142,-0.103848,-0.103848,-0.103848,-0.081518738
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.300727,0.300727,-0.103848,-0.103848,-0.102446,-0.103848,-0.103848,0.043879,-0.103848,-0.103848,-0.103848,-0.103848,0.22056,-0.103848,0.254912,0.234463,0.22056,-0.070799,-0.103848,-0.103848,-0.103848,-0.102446,0.22056,-0.103848,-0.102545,-0.098203,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.102446,-0.103848,-0.10367,-0.103848,-0.103848,-0.103848,-0.103848,0.043879,0.139351,-0.103848,-0.103848,0.221864,-0.103848,0.234463,-0.103848,0.253609,0.043879,-0.070799,0.043879,-0.103848,0.253609,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.300727,0.300727,-0.103848,-0.103848,-0.102446,-0.103848,-0.103848,0.043879,-0.103848,-0.103848,-0.103848,-0.103848,0.22056,-0.103848,0.254912,0.234463,0.22056,-0.070799,-0.103848,-0.103848,-0.103848,-0.102446,0.22056,-0.103848,-0.102545,-0.098203,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.102446,-0.103848,-0.10367,-0.103848,-0.103848,-0.103848,-0.103848,0.043879,0.139351,-0.103848,-0.103848,0.221864,-0.103848,0.234463,-0.103848,0.253609,0.043879,-0.070799,0.043879,-0.103848,0.253609,-0.103848,-0.103848,-0.103848,-0.103848
-0.084067327,-0.103848,-0.058131751,-0.100660964,0.008660093,-0.103848,-0.103848,-0.077160802,-0.080974603,-0.080974603,-0.103848,-0.103848,-0.080974603,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.008660093,-0.103848,0.482614993,-0.102433884,0.008660093,-0.021841923,-0.103848,-0.103848,-0.103848,-0.080974603,-0.103848,-0.103848,0.268320144,-0.103848,-0.103848,-0.010368958,-0.103848,-0.103848,-0.103848,0.01250444,-0.103848,-0.100660964,-0.103848,-0.103848,-0.103848,-0.084818949,-0.103848,-0.103848,-0.103848,-0.103848,0.431199666,-0.10246451,-0.102433884,-0.103848,0.096265949,-0.103848,-0.098900544,-0.103848,-0.103848,-0.033403155,-0.103848,-0.103848,-0.103848,-0.053477103
-0.090779104,-0.103848,-0.074037881,-0.101745982,-0.013256737,-0.103848,-0.103848,-0.086687067,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.013256737,-0.103848,0.299272404,-0.103848,-0.013256737,-0.050089849,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.141854126,-0.103848,-0.103848,-0.025905923,-0.103848,-0.103848,-0.103848,-0.025905923,-0.103848,-0.101745982,-0.103848,-0.103848,-0.103848,-0.091198814,-0.103848,-0.103848,-0.103848,-0.103848,0.265928801,-0.102928352,-0.103848,-0.103848,0.044376055,-0.103848,-0.100734073,-0.103848,-0.103848,-0.057854865,-0.103848,-0.103848,-0.103848,-0.070364941
0.107849111,0.43114385,1.294530389,-0.10379544,-0.0626236,-0.100187271,-0.103848,-0.059147151,-0.024370149,-0.024370149,-0.047756366,-0.103848,-0.089709895,1.016768064,-0.051417238,-0.092350085,-0.102551119,0.111442535,-0.090615335,-0.103848,-0.011424809,-0.047756366,3.324909781,0.106546576,-0.00960719,1.858842966,-0.103848,-0.103848,0.111442535,-0.100187271,-0.049014113,-0.071322847,1.056786454,-0.051417238,-0.103848,-0.101504584,-0.103704048,-0.100187271,-0.103317717,-0.099686965,-0.071322847,0.176256904,-0.103848,-0.020800279,-0.103550177,-0.066784636,-0.09786854,-0.103848,0.106546576,-0.103848,1.228797971,-0.103848,-0.103848,0.069725562,2.158739764,-0.092350085,1.032592141,0.117387342,-0.103848,2.242724186,-0.100774414,0.106546576,0.227931396,-0.061859169
-0.102352128,-0.103848,-0.103470145,-0.103848,-0.096211589,-0.103848,-0.090714027,0.027611464,-0.072560409,-0.072560409,-0.103848,-0.103848,-0.095913154,-0.103848,-0.103848,-0.064144897,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.102609474,0.523373682,-0.075944074,-0.096211589,0.095370279,-0.103848,-0.103848,-0.103848,-0.100685988,-0.103848,-0.103848,0.290750444,-0.088884044,-0.103848,-0.103848,-0.102842718,-0.103848,-0.103848,-0.099447462,0.027611464,-0.103848,-0.097738205,1.186406834,-0.103848,-0.103848,-0.103848,0.016004832,-0.103848,-0.103848,1.153460773,0.000868502,-0.097738205,-0.103848,0.104011971,-0.064144897,-0.035083126,-0.064144897,-0.090714027,0.096866928,-0.103848,-0.103848,-0.103848,-0.103848
