"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"1",33,33,33,20,20,17,17,17,17,17,17,17,17,17,17,17,2,2,2,2,178,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",34,34,34,31,31,20,20,20,20,20,20,20,20,20,20,20,4,4,4,4,179,34,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",35,35,35,32,32,31,31,31,31,31,31,31,31,31,31,31,17,17,17,6,180,35,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",36,36,36,33,33,32,32,32,32,32,32,32,32,32,32,32,20,20,20,17,181,36,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",37,37,37,34,34,33,33,33,33,33,33,33,33,33,33,33,31,31,31,20,182,37,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",38,38,38,35,35,34,34,34,34,34,34,34,34,34,34,34,32,32,32,31,183,38,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",39,39,39,36,36,35,35,35,35,35,35,35,35,35,35,35,33,33,33,32,184,39,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",40,40,40,37,37,36,36,36,36,36,36,36,36,36,36,36,34,34,34,33,209,40,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",41,41,41,38,38,37,37,37,37,37,37,37,37,37,37,37,35,35,35,34,270,41,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",42,42,42,39,39,38,38,38,38,38,38,38,38,38,38,38,36,36,36,35,276,42,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",43,43,43,40,40,39,39,39,39,39,39,39,39,39,39,39,37,37,37,36,277,43,39,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",44,44,44,41,41,40,40,40,40,40,40,40,40,40,40,40,38,38,38,37,278,44,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",45,45,45,42,42,41,41,41,41,41,41,41,41,41,41,41,39,39,39,38,365,45,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",46,46,46,43,43,42,42,42,42,42,42,42,42,42,42,42,40,40,40,39,366,46,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",49,49,47,44,44,43,43,43,43,43,43,43,43,43,43,43,41,41,41,40,460,49,43,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",194,51,49,45,45,44,44,44,44,44,44,44,44,44,44,44,42,42,42,41,461,124,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",195,194,50,46,46,45,45,45,45,45,45,45,45,45,45,45,43,43,43,42,523,125,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",196,195,51,47,47,46,46,46,46,46,46,46,46,46,46,46,44,44,44,43,524,139,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",197,196,52,48,48,47,47,47,47,47,47,47,47,47,47,47,45,45,45,44,590,140,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",217,197,53,49,49,48,48,48,48,48,48,48,48,48,48,48,46,46,46,45,599,176,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",218,217,194,50,50,49,49,49,49,49,49,49,49,49,49,49,47,47,47,46,600,177,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",219,218,195,51,51,50,50,50,50,50,50,50,50,50,50,50,48,48,48,47,601,178,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",220,219,196,52,52,51,51,51,51,51,51,51,51,51,51,51,49,49,49,48,602,179,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",271,220,197,53,53,52,52,52,52,52,52,52,52,52,52,52,50,50,50,49,664,180,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",272,221,217,178,139,53,53,53,53,53,53,53,53,53,53,53,51,51,51,50,742,181,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",347,224,218,194,176,125,124,54,54,54,54,54,54,54,54,54,52,52,52,51,743,182,124,124,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",348,239,219,195,177,139,125,56,56,56,56,55,55,55,55,55,53,53,53,52,744,183,125,125,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",349,271,220,196,178,176,139,124,124,124,58,56,56,56,56,56,54,54,54,53,745,184,139,139,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",367,272,221,197,179,177,140,125,125,125,124,58,58,57,57,57,55,55,55,54,746,192,140,140,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",386,326,224,209,180,178,176,139,139,139,125,124,124,58,58,58,56,56,56,55,818,193,176,176,139,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",387,347,236,217,181,179,177,140,140,140,139,125,125,124,124,124,57,57,57,56,819,194,177,177,140,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",388,348,239,218,183,180,178,176,176,176,140,139,134,125,125,125,58,58,58,57,820,195,178,178,176,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",389,349,271,219,184,181,179,177,177,177,176,140,135,134,134,132,59,59,59,58,821,196,179,179,177,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",390,363,272,220,192,182,180,178,178,178,177,152,136,135,135,133,124,124,124,59,822,197,180,180,178,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",391,367,276,221,193,183,181,179,179,179,178,176,138,136,136,134,125,125,125,124,823,209,181,181,179,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
